% Model:              hydro_005.mph
% Version:            COMSOL 5.4.0.225
% Date:               Apr 16 2025, 10:51
% Dimension:          3
% Nodes:              3184
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% x                       y                        z                        u2 (m/s) @ t=1           v2 (m/s) @ t=1           w2 (m/s) @ t=1           p2 (Pa) @ t=1
3.826742499328963E-6      6.313427604024705E-7     -9.987048756152177E-7    -6.785464483971201E-12   -1.1168734835894227E-12  -2.7529287214527835E-9   0.10711503389495217
3.3498844296290813E-6     2.3121555564621376E-6    4.5617932227946854E-7    -5.558969882313035E-12   -3.834616664642791E-12   -2.755440153898796E-9    0.10711503174022806
2.572681006772478E-6      2.572681006772478E-6     7.398578180052241E-7     -5.723021671114162E-12   -5.723021671114162E-12   -2.7563218963955477E-9   0.10711503466579178
2.3653273105329898E-6     1.8115451773638722E-6    1.8349718918328322E-6    -6.284388984804628E-12   -4.814483098825366E-12   -2.7595704293857446E-9   0.10711503232758429
2.0783649775076546E-6     2.0783649775076546E-6    2.017331809917862E-6     -5.2252828680220895E-12  -5.2252828680220895E-12  -2.759787832775661E-9    0.10711503289080111
2.559411187463642E-6      0                        2.7393551094561705E-6    -5.539646635310581E-12   0                        -2.7606220167323796E-9   0.1071150320076144
2.3214282498077452E-6     6.031282293677834E-7     2.934977903204537E-6     -4.864717088074301E-12   -1.2719957419131618E-12  -2.760839419471832E-9    0.10711503396043655
1.8662620047804882E-6     1.8662620047804882E-6    2.6839168685601823E-6    -3.990186377171658E-12   -3.990186377171658E-12   -2.760430149088791E-9    0.10711503689534217
2.034834522123886E-6      1.4810013151138619E-6    2.2630198682239126E-6    -5.992411704599115E-12   -4.343186880093508E-12   -2.761339783666854E-9    0.1071150359555388
2.5671692749299493E-6     1.4595028609098455E-6    2.4429031266594995E-6    -5.2013587055970154E-12  -2.955940758962562E-12   -2.7596334212451395E-9   0.10711503213022276
1.5686858833593936E-6     1.5686858833593936E-6    3.38696381195604E-6      -2.6850903317420963E-12  -2.6850903317420963E-12  -2.760497511171826E-9    0.10711503256409081
2.0414788142738846E-6     9.516895038406974E-7     3.8154243455361876E-6    -2.6864218518621112E-12  -1.2480572931538587E-12  -2.759689999399786E-9    0.10711503581464472
2.093845127294104E-6      1.2346951170741365E-6    2.8094473858823597E-6    -4.6659785605597645E-12  -2.7438485127609143E-12  -2.7609458000583543E-9   0.10711503438143412
2.179578620866375E-6      0                        3.416510464673827E-6     -3.747128658310655E-12   0                        -2.7605403628684382E-9   0.10711503296917961
1.6283121130827025E-6     0                        4.072206202213106E-6     -2.2093875189673257E-12  0                        -2.7601777075112305E-9   0.10711503586795713
1.7830171338963372E-6     5.899591028581399E-7     3.3061595759534912E-6    -3.710058792537849E-12   -1.2452405277955986E-12  -2.761553519376555E-9    0.1071150325787669
1.1535799526969728E-6     1.1535799526969728E-6    4.070219023662246E-6     -1.5702085677069426E-12  -1.5702085677069426E-12  -2.7601885642424476E-9   0.10711503731522638
1.2446060179849289E-6     5.767899763484688E-7     3.677341248702445E-6     -2.3435771980225658E-12  -1.0851976058256225E-12  -2.7616205546944423E-9   0.10711503631691116
8.934439977782131E-7      0                        4.677361680985046E-6     -9.45154285490709E-13    0                        -2.759602369077141E-9    0.10711503728702924
6.432834160638025E-7      6.432834160638025E-7     4.669914370090438E-6     -6.836492110730354E-13   -6.836492110730354E-13   -2.7596366120934988E-9   0.10711503647941713
0                         0                        5.1802565229917145E-6    0                        0                        -2.758917609805705E-9    0.10711503513317659
3.4057945189194266E-6     2.369780579287163E-6     -2.7580882617531815E-7   -5.384559571204293E-12   -3.739364193157932E-12   -2.7542472479170108E-9   0.1071150294919416
2.6384682557736748E-6     2.6384682557736748E-6    1.5354696722354828E-7    -5.7846899366832294E-12  -5.7846899366832294E-12  -2.75502490073235E-9     0.10711503440576363
3.6194669929727817E-6     0                        -3.3944730685851597E-7   -8.575128456911517E-12   0                        -2.7538752264893992E-9   0.10711503435287749
3.6356742958810767E-6     7.899268597623691E-7     -3.502741345816099E-7    -7.926274171358553E-12   -1.7179789390411105E-12  -2.75394044950017E-9     0.10711503457134877
3.3525438580703365E-6     0                        4.60206687583934E-7      -9.822090328922504E-12   0                        -2.7560520271743204E-9   0.10711503337135134
1.8257161163323662E-6     8.444765889086274E-7     -5.595197874593166E-6    -9.664571596213928E-13   -4.4599110310348803E-13  -2.7516247915387058E-9   0.10711502760720909
3.1187082845969463E-6     0                        -3.393491013738241E-6    -3.602265717283421E-12   0                        -2.7507296333156653E-9   0.10711502902710478
2.6417605135743037E-6     0                        -4.221014177762857E-6    -2.4168678300528844E-12  0                        -2.7507731551725467E-9   0.10711502571108288
2.462665252533859E-6      1.1417849957466868E-6    -4.709879625894372E-6    -1.7230244056224264E-12  -7.983998280428352E-13   -2.751328905433986E-9    0.10711502804705518
2.6554524975340176E-6     5.548951695976136E-7     -3.8034074228886548E-6   -2.943562868641287E-12   -6.143950472487952E-13   -2.7504343079398355E-9   0.1071150295617395
1.389990674704578E-6      1.389990674704578E-6     -5.006845280698979E-6    -1.0043022674145607E-12  -1.0043022674145607E-12  -2.751005307142804E-9    0.10711502823348293
1.9624790548475275E-6     0                        -5.0159037749358774E-6   -1.4165206910190058E-12  0                        -2.7510155437136032E-9   0.10711502851543678
7.688535296061973E-7      7.688535296061973E-7     -5.7307270851119175E-6   -4.3292289795646397E-13  -4.3292289795646397E-13  -2.7513609502640267E-9   0.10711502723501388
1.0796716658687926E-6     0                        -5.737506470694814E-6    -6.045628661364547E-13   0                        -2.751375678035053E-9    0.10711502746952324
0                         0                        -6.3407427753821E-6      0                        0                        -2.751809579400629E-9    0.10711502620504089
2.6629803229658227E-6     2.6629803229658227E-6    -5.497198807398863E-7    -5.4869163131760975E-12  -5.4869163131760975E-12  -2.7535569534911997E-9   0.10711503353050461
3.062223735304627E-6      2.37253736826193E-6      -1.0344539720585034E-6   -5.395631659444974E-12   -4.180525492007717E-12   -2.7528498952165026E-9   0.10711502942711242
2.6246869069202494E-6     1.4179549338231573E-6    -4.104629349473324E-6    -2.268756959804918E-12   -1.22813713846133E-12    -2.751093853610236E-9    0.10711502904783955
1.873195504729282E-6      1.873195504729282E-6     -4.2084912335635415E-6   -1.722767837883918E-12   -1.722767837883918E-12   -2.7507814012334474E-9   0.10711502735910002
2.219580678390472E-6      2.219580678390472E-6     -3.378110322290663E-6    -2.5707476550510346E-12  -2.5707476550510346E-12  -2.750739546671003E-9    0.10711502870958946
2.4987719634051335E-6     2.4987719634051335E-6    -1.1494525007256324E-6   -5.5526607707582606E-12  -5.5526607707582606E-12  -2.752154471435534E-9    0.10711503760267926
2.5654627587331905E-6     2.5654627587331905E-6    -1.8023902628324404E-6   -4.387599052295281E-12   -4.387599052295281E-12   -2.7515983237491567E-9   0.10711502799001153
2.438941739992977E-6      2.438941739992977E-6     -2.5464742738309027E-6   -3.5224629166973273E-12  -3.5224629166973273E-12  -2.7509996924391465E-9   0.10711502909663147
2.5540431107433382E-6     1.7743660395940783E-6    -2.9661374709226773E-6   -3.664318689327871E-12   -2.5481290001402845E-12  -2.750424558606009E-9    0.10711502852224816
2.5023321576229396E-6     1.635547111466685E-6     -2.2230387782400754E-6   -5.505463562087669E-12   -3.597116661155803E-12   -2.7498053570716963E-9   0.10711503031053676
3.4832470748896466E-6     7.66191141551881E-7      -2.6646028173213273E-6   -4.477303926567728E-12   -9.915133718676294E-13   -2.7512410662239095E-9   0.10711503115891972
4.096615573129294E-6      5.855848576118707E-7     -1.8252267899153493E-6   -5.0245511108248396E-12  -7.280649635575364E-13   -2.7524306416391644E-9   0.10711502997727011
3.3408880424342985E-6     0                        -2.6202473910011308E-6   -4.9524770258955295E-12  0                        -2.7507765843106544E-9   0.10711503011747732
2.712726016148638E-6      5.942405242558571E-7     -3.186251021506814E-6    -4.0734323866215606E-12  -8.90978054697506E-13    -2.749896718025629E-9    0.10711502972469499
3.575369779402761E-6      3.9496342988118456E-7    -6.911325754080744E-7    -8.267220498788456E-12   -9.086336783201552E-13   -2.7530897207940273E-9   0.10711503155919838
3.5150652629244547E-6     0                        -1.0319910162345388E-6   -8.141985923283064E-12   0                        -2.7522971874835944E-9   0.1071150299415556
3.4411624642231313E-6     5.810245010700046E-7     -1.405346756738976E-6    -7.339068830466045E-12   -1.2331894035167026E-12  -2.751688608852324E-9    0.10711503308364814
3.5765983739576115E-6     0                        -1.7421885494715776E-6   -6.47156793514982E-12    0                        -2.7515303811486523E-9   0.10711502924714812
2.7767664408844155E-6     0                        2.0651543573140917E-6    -7.63221241660027E-12    0                        -2.7603561969373847E-9   0.10711503122755774
2.6021660750402143E-6     5.195912443769215E-7     2.0531987204650343E-6    -7.859090007581394E-12   -1.5773492547560822E-12  -2.760900976904599E-9    0.10711503707161912
2.9279874411484733E-6     5.427306165816106E-7     1.7017515354381238E-6    -8.25318777406092E-12    -1.5400542991346917E-12  -2.7595182360637908E-9   0.10711503303588849
3.162936505155196E-6      0                        1.0120694852132522E-6    -9.800686770811544E-12   0                        -2.7578429240386914E-9   0.10711503797593018
3.253322935576565E-6      5.680941589231439E-7     1.3505205406169045E-6    -8.140269952928353E-12   -1.4323173863265445E-12  -2.758087597140402E-9    0.10711503384173458
2.7601413866728E-6        2.1162963367409868E-6    4.977671477090897E-7     -7.241881802926997E-12   -5.556612880823977E-12   -2.7559991594643526E-9   0.10711503413258507
2.841297649788646E-6      0                        1.4573892312543553E-6    -9.987401654718288E-12   0                        -2.759800322472931E-9    0.10711503676174906
2.9235229311192228E-6     3.676052139132137E-7     1.1908160125038223E-6    -1.0370421879058934E-11  -1.3074639199730219E-12  -2.7589375849164348E-9   0.10711503528784627
2.273237323896389E-6      2.273237323896389E-6     1.2576400034061034E-6    -6.295869831916008E-12   -6.295869831916008E-12   -2.7581978472336268E-9   0.1071150355351125
2.350824613210846E-6      1.8207258373568745E-6    1.3293390009498798E-6    -7.753263084216125E-12   -5.996733440747769E-12   -2.759079004006533E-9    0.10711503889458297
1.7928394672926024E-6     1.7928394672926024E-6    1.5679222530363468E-6    -7.70588994870977E-12    -7.70588994870977E-12    -2.761470701504264E-9    0.10711503656110792
3.1565046587384585E-6     4.149779166773839E-7     6.850055338558483E-7     -1.0404743226670966E-11  -1.3728407490832872E-12  -2.756967453276047E-9    0.10711503446513199
2.8841462753651715E-6     0                        5.989156060827868E-7     -1.2776338426122271E-11  0                        -2.7573563675688486E-9   0.10711503144263256
3.3738240635053055E-6     0                        -5.557747665734104E-9    -9.995436940984304E-12   0                        -2.7547047540427248E-9   0.10711503524286471
3.1945366473958305E-6     5.131004408124032E-7     -8.712892537679355E-8    -1.071121346349138E-11   -1.7306722449143018E-12  -2.75443635844226E-9     0.10711503457900474
2.765922186640625E-6      2.029504731585669E-6     -6.238184349896442E-8    -7.81611041486825E-12    -5.704577338760731E-12   -2.7545292857698707E-9   0.10711502976329773
2.1667457015253794E-6     2.1667457015253794E-6    5.024673658911614E-7     -8.2470720461436E-12     -8.2470720461436E-12     -2.7566114017686702E-9   0.10711504020652106
2.561715781755043E-6      1.9862358682570536E-6    -1.0511619997724772E-6   -7.379915943671E-12      -5.693791208982273E-12   -2.7516863357914327E-9   0.10711503114866114
2.198076517170523E-6      5.613597368723524E-7     2.4371259179080606E-6    -6.774838109065743E-12   -1.7318549772050745E-12  -2.7622254059337723E-9   0.10711503672957527
2.0720124381576843E-6     0                        2.2040385715538814E-6    -8.518031192277199E-12   0                        -2.763780620150572E-9    0.10711502987693057
1.5024997693178226E-6     1.5024997693178226E-6    2.0831366097883257E-6    -6.49253825802405E-12    -6.49253825802405E-12    -2.763718106084436E-9    0.10711503308484492
1.9536246871011973E-6     1.3486951670795284E-6    1.4783714911069596E-6    -1.0172450770618031E-11  -7.020931117466465E-12   -2.7624012035246694E-9   0.10711503363603217
1.739195106399278E-6      4.713502448869813E-7     2.2740353182953826E-6    -8.125773793023578E-12   -2.2134145338039322E-12  -2.7652934697554362E-9   0.10711503103356178
1.7827008256840134E-6     0                        2.750630356362522E-6     -5.774070142248107E-12   0                        -2.7635975321615766E-9   0.10711503763326208
1.281163250106552E-6      1.281163250106552E-6     2.7070965825900944E-6    -4.222578958119025E-12   -4.222578958119025E-12   -2.7636371464489944E-9   0.10711503362377346
1.3002963332916512E-6     7.037673177725527E-7     2.999928487363417E-6     -3.951576420374364E-12   -2.144616608743513E-12   -2.763832924719775E-9    0.10711503763620896
1.7053685010139938E-6     8.462184907939988E-7     2.580589696455319E-6     -5.894392743884914E-12   -2.9197383352555194E-12  -2.763625774376022E-9    0.1071150325335544
9.488605943899133E-7      9.488605943899133E-7     3.2741741463209488E-6    -2.4366967076152824E-12  -2.4366967076152824E-12  -2.7630856294968215E-9   0.10711503634816175
